EDGE_ID,GridNo,Split_SequenceNum,CentroidX,CentroidY
0,71,3,83.22900376254698,26.082740682080924
0,71,4,83.22919907760335,26.08261043352601
1,71,0,83.22944470108335,26.082464236168455
1,71,1,83.2295719518019,26.082389808422793
1,71,2,83.22964889409684,26.082315380677127
1,71,3,83.22991227349104,26.081754514450868
2,71,0,83.23038280521777,26.08207614863749
2,71,1,83.23054260844572,26.08201235342692
2,71,2,83.2306964930356,26.081935267547482
2,71,3,83.2308622149016,26.081874130470684
2,71,4,83.23098058766305,26.08182096779521
3,71,0,83.23106048927703,26.082022985962016
3,71,1,83.23098354698209,26.081860839801816
4,71,0,83.2289652913995,26.08163755656482
4,71,1,83.22874038315277,26.081512624277458
5,71,0,83.23075272009727,26.0815790776218
5,71,1,83.23082078443511,26.081533889347646
5,71,2,83.23101609949148,26.08145148720066
6,71,0,83.23058403891223,26.08113251114781
6,71,1,83.23089180809197,26.080999604459123
6,71,2,83.23113743157197,26.08091720231214
6,71,3,83.23121141454786,26.08090391164327
7,71,0,83.2312558043334,26.081076690338563
7,71,1,83.23125284501437,26.08102352766309
7,71,2,83.23121141454786,26.08090391164327
7,71,3,83.2312143738669,26.08081353509496
7,71,4,83.23124100773822,26.08072581668043
7,71,5,83.23124100773822,26.08060620066061
7,71,6,83.2312143738669,26.080457345169282
8,71,0,83.23098354698209,26.081860839801816
8,71,1,83.23098058766305,26.08182096779521
0,113,0,996.0,274.0
0,113,1,992.0,287.0
0,113,2,992.0,310.0
1,113,0,770.0,282.0
1,113,1,745.0,286.0
1,113,2,708.0,300.0
2,113,0,947.0,295.0
2,113,1,927.0,327.0
2,113,2,916.0,337.0
2,113,3,897.0,366.0
2,113,4,882.0,378.0
2,113,5,842.0,424.0
3,113,0,708.0,300.0
3,113,1,660.0,326.0
3,113,2,616.0,338.0
4,113,0,992.0,310.0
4,113,1,989.0,390.0
5,113,0,497.0,399.0
5,113,1,514.0,415.0
5,113,2,550.0,425.0
6,113,0,514.0,415.0
6,113,1,513.0,428.0
6,113,2,500.0,452.0
7,113,0,656.0,447.0
7,113,1,743.0,453.0
7,113,2,757.0,457.0
7,113,3,779.0,473.0
8,113,0,810.0,452.0
8,113,1,803.0,462.0
8,113,2,793.0,469.0
8,113,3,773.0,495.0
8,113,4,755.0,514.0
8,113,5,748.0,528.0
8,113,6,716.0,564.0
9,113,0,608.0,550.0
9,113,1,693.0,557.0
10,113,0,842.0,424.0
10,113,1,810.0,452.8
0,57,0,83.20267383458648,26.092801990866146
0,57,1,83.20277743365769,26.092748819716427
0,57,2,83.2028395931004,26.092732865285548
0,57,3,83.20285439296772,26.09273817990236
0,57,4,83.20287807275542,26.092801970586958
1,57,0,83.20198712074304,26.092491068001674
1,57,1,83.20222391862009,26.092376748633747
1,57,2,83.20280999336578,26.09206304134857
1,57,3,83.20291655241044,26.091993921645997
1,57,4,83.20303199137551,26.091900878673293
2,57,0,83.20418342105263,26.092126698014187
2,57,1,83.20447053847856,26.09200971560678
2,57,2,83.20468661654137,26.091932610900386
3,57,0,83.20306159111014,26.092036435935373
3,57,1,83.20304679124283,26.09198593458487
3,57,2,83.20303199137551,26.091900878673293
3,57,3,83.20310007076516,26.091794550187217
3,57,4,83.20313559044672,26.0917174634088
3,57,5,83.20320366983637,26.091499497110057
3,57,6,83.20320958978328,26.09146228391803
4,57,0,83.20267383458648,26.091760037947935
4,57,1,83.20263239495799,26.09141981253824
5,57,0,83.2036654256966,26.09170146254152
5,57,1,83.20365950574967,26.0916642505251
5,57,2,83.20358254643963,26.09140642798014
6,57,0,83.20460077731093,26.09154188707919
6,57,1,83.20455637770898,26.091331906078175
6,57,2,83.20454157784167,26.09127608864135
7,57,0,83.20325102941177,26.09116989505596
7,57,1,83.20325990933216,26.09103699201632
7,57,2,83.20324510946485,26.091015729140555
7,57,3,83.20325990933216,26.09099446332578
7,57,4,83.20325990933216,26.09091472203102
7,57,5,83.20324214949139,26.09070473838489
7,57,6,83.20321846970369,26.090582470750803
8,57,0,83.2044823783724,26.091092689541426
8,57,1,83.20436693940735,26.09109801708989
8,57,2,83.20425742038921,26.091082079705288
9,57,0,83.2032806291464,26.090946616491618
9,57,1,83.20336054842991,26.090922686167854
9,57,2,83.2035766264927,26.090789762555122
10,57,0,83.20362102609465,26.090856209225574
10,57,1,83.20364766585583,26.09085620658046
10,57,2,83.20375126492704,26.090805693473904
10,57,3,83.20378086466167,26.090773794016982
11,57,0,83.20362102609465,26.090856209225574
11,57,1,83.20359142636002,26.090795077171936
12,57,0,83.20389334365326,26.09078441502137
12,57,1,83.20397918288369,26.0907285875919
12,57,2,83.2041064617426,26.090672756047812
13,57,0,83.20381342436976,26.090757842525118
13,57,1,83.20373350508625,26.090704689597278
13,57,2,83.2035855064131,26.0906302790839
13,57,3,83.20355886665193,26.090601043254267
14,57,0,83.20208479986732,26.090625112005533
14,57,1,83.20200192061036,26.09033273548731
15,57,0,83.2031770300752,26.09041767618958
15,57,1,83.20315039031402,26.09036451797152
15,57,2,83.20307047103053,26.090112011806777
15,57,3,83.20306159111014,26.090096064429527
16,57,0,83.20359142636002,26.090795077171936
16,57,1,83.2035766264927,26.090789762555122
17,57,0,83.20378086466167,26.090773794016982
17,57,1,83.20381342436976,26.090757842525118
18,57,0,83.20321846970369,26.090582470750803
18,57,1,83.2031770300752,26.09041767618958
0,31,0,190.0,2.0
0,31,1,247.0,43.0
0,31,2,239.0,54.0
0,31,3,190.0,185.0
1,31,0,247.0,43.0
1,31,1,363.0,117.0
1,31,2,415.0,155.0
1,31,3,425.0,166.0
1,31,4,425.0,184.0
2,31,0,496.0,171.0
2,31,1,504.0,153.0
2,31,2,512.0,149.0
2,31,3,534.0,148.0
2,31,4,552.0,151.0
2,31,5,624.0,199.0
2,31,6,643.0,206.0
2,31,7,686.0,238.0
3,31,0,425.0,184.0
3,31,1,457.0,197.0
4,31,0,425.0,184.0
4,31,1,393.0,275.0
4,31,2,384.0,313.0
4,31,3,383.0,346.0
4,31,4,378.0,367.0
5,31,0,171.0,241.0
5,31,1,162.0,272.0
5,31,2,150.0,294.0
6,31,0,120.0,271.0
6,31,1,150.0,294.0
7,31,0,739.0,274.0
7,31,1,886.0,371.0
8,31,0,150.0,294.0
8,31,1,120.0,351.0
8,31,2,112.0,373.0
9,31,0,96.0,402.0
9,31,1,76.0,435.0
9,31,2,55.0,486.0
10,31,0,395.0,704.0
10,31,1,463.0,747.0
11,31,0,2.0,719.0
11,31,1,44.0,744.0
11,31,2,91.0,767.0
11,31,3,98.0,764.0
11,31,4,110.0,730.0
11,31,5,119.0,728.0
11,31,6,129.0,734.0
11,31,7,174.0,771.0
12,31,0,998.0,757.0
12,31,1,980.0,889.0
12,31,2,971.0,933.0
13,31,0,174.0,771.0
13,31,1,302.0,843.0
14,31,0,174.0,771.0
14,31,1,170.0,780.0
14,31,2,146.0,809.0
14,31,3,134.0,832.0
15,31,0,351.0,838.0
15,31,1,357.0,850.0
15,31,2,354.0,869.0
16,31,0,322.0,855.0
16,31,1,354.0,869.0
16,31,2,351.0,909.0
17,31,0,831.0,931.0
17,31,1,861.0,932.0
17,31,2,877.0,936.0
17,31,3,886.0,942.0
17,31,4,913.0,972.0
18,31,0,966.0,949.0
18,31,1,961.0,1021.0
19,31,0,913.0,972.0
19,31,1,923.0,993.0
19,31,2,936.0,1004.0
20,31,0,971.0,933.0
20,31,1,966.0,949.0
21,31,0,302.0,843.0
21,31,1,322.0,855.0
22,31,0,112.0,373.0
22,31,1,96.0,402.0
23,31,0,190.0,185.0
23,31,1,171.0,241.0
24,31,0,686.0,238.0
24,31,1,739.0,274.0
25,31,0,351.0,838.0
25,31,1,351.5,909.0
0,2,0,83.10916248772395,26.131432718414533
0,2,1,83.10923354280027,26.13138753014038
0,2,2,83.10925130656935,26.131390188274153
0,2,3,83.10926314908205,26.13140347894302
0,2,4,83.10928091285113,26.131400820809247
0,2,5,83.10969836142446,26.131129691164325
1,2,0,83.10976053461623,26.13126791412056
1,2,1,83.10969836142446,26.131129691164325
1,2,2,83.10969540079628,26.131121716763005
1,2,3,83.10997962110153,26.130951596201484
2,2,0,83.10969540079628,26.131121716763005
2,2,1,83.1095029599646,26.13067249215524
3,2,0,83.10997962110153,26.130951596201484
3,2,1,83.10992929042247,26.130773501238647
4,2,0,83.11039410904667,26.130730971098266
4,2,1,83.11033489648308,26.130574141205614
5,2,0,83.11008028245963,26.13069907349298
5,2,1,83.11033489648308,26.130574141205614
5,2,2,83.11032601459854,26.130515662262592
5,2,3,83.11027568391948,26.130366806771264
6,2,0,83.10915064521123,26.130539585466558
6,2,1,83.10923354280027,26.130497055326178
6,2,2,83.10931940101747,26.13043591824938
6,2,3,83.10934308604291,26.13043591824938
6,2,4,83.10935492855563,26.130451867052024
7,2,0,83.10968947953992,26.129508229562344
7,2,1,83.10961546383544,26.129452408753096
7,2,2,83.10954144813094,26.129372664739883
7,2,3,83.10947039305464,26.129346083402147
0,118,0,828.0,119.0
0,118,1,836.0,125.0
0,118,2,905.0,157.0
0,118,3,959.0,189.0
0,118,4,987.0,218.0
0,118,5,1021.0,267.0
1,118,0,546.0,333.0
1,118,1,707.0,419.0
1,118,2,859.0,507.0
2,118,0,518.0,336.0
2,118,1,520.0,344.0
2,118,2,486.0,451.0
2,118,3,481.0,456.0
2,118,4,473.0,475.0
2,118,5,468.0,495.0
2,118,6,463.0,528.0
3,118,0,906.0,533.0
3,118,1,976.0,575.0
4,118,0,452.0,554.0
4,118,1,441.0,596.0
5,118,0,421.0,588.0
5,118,1,441.0,596.0
5,118,2,565.0,671.0
5,118,3,605.0,687.0
5,118,4,646.0,713.0
5,118,5,720.0,749.0
5,118,6,741.0,767.0
5,118,7,745.0,775.0
5,118,8,745.0,793.0
6,118,0,975.0,596.0
6,118,1,941.0,693.0
7,118,0,2.0,775.0
7,118,1,174.0,784.0
8,118,0,747.0,800.0
8,118,1,747.0,816.0
9,118,0,692.0,814.0
9,118,1,747.0,816.0
9,118,2,786.0,818.0
10,118,0,747.0,816.0
10,118,1,746.0,844.0
11,118,0,748.0,861.0
11,118,1,751.0,871.0
11,118,2,763.0,881.0
11,118,3,810.0,901.0
11,118,4,885.0,947.0
11,118,5,901.0,952.0
11,118,6,923.0,967.0
12,118,0,885.0,947.0
12,118,1,879.0,973.0
12,118,2,862.0,1019.0
13,118,0,931.0,971.0
13,118,1,1018.0,1018.0
14,118,0,745.0,793.0
14,118,1,747.0,800.0
15,118,0,923.0,967.0
15,118,1,931.0,971.0
16,118,0,746.0,844.0
16,118,1,748.0,861.0
17,118,0,463.0,528.0
17,118,1,452.0,554.0
18,118,0,859.0,507.0
18,118,1,906.5,533.5
19,118,0,692.0,814.0
19,118,1,786.0,818.0
0,121,0,83.09553031469615,26.034853117799248
0,121,1,83.09539423602212,26.03470425387187
0,147,0,83.12178658232044,26.015115437832094
0,147,1,83.12175699999999,26.01505429990238
1,147,0,83.1217244594475,26.0150808771032
1,147,1,83.12175699999999,26.01505429990238
1,147,2,83.1219315356906,26.01493204724576
1,147,3,83.12191970276243,26.01490280759619
2,147,0,83.12353489745855,26.01487638752831
2,147,1,83.12355264685083,26.01485778298844
2,147,2,83.12362068618783,26.014823235182625
2,147,3,83.12379226364641,26.014767433311267
3,147,0,83.1232035754696,26.014839142028972
3,147,1,83.12316511845303,26.01477268713182
3,147,2,83.12311187027623,26.01463977968717
3,147,3,83.12311187027623,26.014573328608204
3,147,4,83.12305270563535,26.01441384014455
4,147,0,83.12357039624308,26.01475146302433
4,147,1,83.1234106517127,26.014182625928225
4,147,2,83.1233840276243,26.01403643091114
4,147,3,83.12334261237568,26.01392213094342
5,147,0,83.12396088287292,26.014708973103037
5,147,1,83.12418570850828,26.01464254434576
5,147,2,83.12423008198894,26.014637232665038
5,147,3,83.1242803719337,26.01461065722646
5,147,4,83.12434841127072,26.0145920576796
6,147,0,83.12418570850828,26.01464254434576
6,147,1,83.124099919779,26.014270409786057
6,147,2,83.12394313348065,26.01375739188999
6,147,3,83.12393130055248,26.0136776494204
7,147,0,83.12207648906076,26.01463701884676
7,147,1,83.12221848419888,26.01455463360675
7,147,2,83.12226877414363,26.01451210990922
7,147,3,83.12228948176795,26.014474899360945
7,147,4,83.12233681348066,26.014440349499182
8,147,0,83.12156175668508,26.013882083484777
8,147,1,83.121623879558,26.013874115523134
8,147,2,83.12169783535911,26.01382096200262
8,147,3,83.12203803204419,26.013666829275653
8,147,4,83.12215636132596,26.013629628419693
8,147,5,83.12217706895026,26.013611024173525
8,147,6,83.12217411071822,26.01354988888717
8,147,7,83.12204394850828,26.013119272972375
8,147,8,83.12204690674032,26.01310066696397
8,147,9,83.12207648906076,26.01306611533997
8,147,10,83.12208240552485,26.013042193538958
9,147,0,83.12388988530385,26.013584613797956
9,147,1,83.1238662194475,26.01351284428302
9,147,2,83.12386917767955,26.013464999799872
9,147,3,83.12382776243093,26.013332093530046
10,147,0,83.12384847005524,26.013180587125948
10,147,1,83.12400821458563,26.01309554560502
10,147,2,83.12400821458563,26.013055674957638
10,147,3,83.12394313348065,26.01283505091392
11,147,0,83.12393130055248,26.0136776494204
11,147,1,83.12388988530385,26.013584082189325
12,147,0,83.12379226364641,26.014766370094
12,147,1,83.12396088287292,26.014708973103037
13,147,0,83.1217244594475,26.0150808771032
13,147,1,83.12191970276243,26.01490280759619
0,150,0,83.16298683823204,26.015096935208355
0,150,1,83.16315841569062,26.01507037181174
0,150,2,83.16317912331492,26.01505708365189
0,150,3,83.16318799801105,26.015022529971947
0,150,4,83.16320278917128,26.015014557311
0,150,5,83.16328857790056,26.014987985396903
1,150,0,83.16320278917128,26.015014557311
1,150,1,83.16313179160221,26.014799248766195
1,150,2,83.16298092176795,26.014607854679742
2,150,0,83.16443045546961,26.014637237070634
2,150,1,83.16439495668509,26.014520279647176
2,150,2,83.1643357920442,26.01441661008986
2,150,3,83.16429141856354,26.014307625914757
3,150,0,83.16182129480663,26.01463431997841
3,150,1,83.16185383535912,26.01451471126704
3,150,2,83.16184200243094,26.01427282816477
3,150,3,83.16182721127072,26.014155872797257
3,150,4,83.16177100486188,26.013940565720983
3,150,5,83.1617384643094,26.013858163152292
3,150,6,83.16171479845305,26.013815632112102
3,150,7,83.1616645085083,26.013765124299074
4,150,0,83.16296613060774,26.014594562995416
4,150,1,83.16293950651934,26.014562663834155
4,150,2,83.16291584066299,26.014562661484504
5,150,0,83.16293950651934,26.014562663834155
5,150,1,83.16302529524862,26.014506853445308
6,150,0,83.16291584066299,26.014562661484504
6,150,1,83.16286555071824,26.014520127800953
7,150,0,83.1627886366851,26.014488223646683
7,150,1,83.16273243027625,26.01438721242623
8,150,0,83.16304896110498,26.014408508198088
8,150,1,83.16320870563536,26.01433675689295
8,150,2,83.16330928552486,26.014302212317904
8,150,3,83.16346903005525,26.014195906451704
9,150,0,83.16273243027625,26.01438721242623
9,150,1,83.1627294720442,26.01437923800305
9,150,2,83.16267918209945,26.014307465844755
9,150,3,83.16266734917127,26.014254303806755
9,150,4,83.162649599779,26.01420645726766
9,150,5,83.16262593392266,26.014171900356946
10,150,0,83.16350748707183,26.014177303967777
10,150,1,83.16366131513813,26.014063023384686
10,150,2,83.16374414563536,26.014020502917926
10,150,3,83.1638210596685,26.014020510554293
10,150,4,83.1638743078453,26.01408696691998
10,150,5,83.16395713834254,26.014076342971123
10,150,6,83.1640340523757,26.0140497701759
11,150,0,83.16246027292819,26.01375191309031
11,150,1,83.16244548176796,26.013717357060717
11,150,2,83.16244844,26.01368546083652
11,150,3,83.16241885767955,26.013581794216265
11,150,4,83.16238335889503,26.01349673331071
12,150,0,83.16163788441989,26.01371727687886
12,150,1,83.16151659690608,26.01350993747052
13,150,0,83.16453103535912,26.01353150110264
13,150,1,83.1645162441989,26.013491628986728
13,150,2,83.16442749723757,26.01336935019023
13,150,3,83.16435354143647,26.01328960155281
13,150,4,83.16425296154696,26.013204534185714
14,150,0,83.16238335889503,26.01349673331071
14,150,1,83.16236560950277,26.01346217698741
14,150,2,83.16235377657459,26.013446227553633
14,150,3,83.16233898541437,26.013414329567194
15,150,0,83.16424408685083,26.0131912430888
15,150,1,83.16384768375691,26.01283236790572
16,150,0,83.16351932,26.013044978756998
16,150,1,83.16341282364641,26.01283764081719
17,150,0,83.16351932,26.013044978756998
17,150,1,83.16372639624309,26.01294399367642
17,150,2,83.16378556088398,26.012904128903166
18,150,0,83.16425296154696,26.013204534185714
18,150,1,83.16424408685083,26.0131912430888
19,150,0,83.16298092176795,26.014607854679742
19,150,1,83.16296613060774,26.014594562995416
20,150,0,83.16346903005525,26.014195906451704
20,150,1,83.16350748707183,26.014177303967777
21,150,0,83.1616645085083,26.013765124299074
21,150,1,83.16163788441989,26.01371727687886
0,67,0,83.17742970970593,26.0831075045417
0,67,1,83.17742083174883,26.08304105119736
0,67,2,83.17740307583462,26.08297991412056
0,67,3,83.17741195379172,26.082860298100744
0,67,4,83.17740011651557,26.08282840049546
0,67,5,83.17738827923944,26.082700810074318
1,67,0,83.17791207870881,26.081342503715938
1,67,1,83.17790911938978,26.081305289843105
1,67,2,83.17788544483749,26.081246810900083
1,67,3,83.17788840415652,26.081164408753096
1,67,4,83.1778617702852,26.08106605780347
0,58,0,83.21802444891641,26.092801795715697
0,58,1,83.21798300619196,26.092634343111317
0,58,2,83.21797708580274,26.092541312188565
0,58,3,83.21795340424592,26.09247752150397
0,58,4,83.21792676249447,26.092453601760653
1,58,0,83.21728440026537,26.092791237018382
1,58,1,83.2172281565679,26.09256265089086
1,58,2,83.2171689526758,26.092397858093047
1,58,3,83.21713935072977,26.092275591046757
1,58,4,83.2171008681999,26.092163957054808
2,58,0,83.2155230844759,26.092788753846484
2,58,1,83.21541059708095,26.092408664843042
3,58,0,83.2160855214507,26.092788698005243
3,58,1,83.21604703892083,26.09268238009961
4,58,0,83.21583686510394,26.092767458347677
4,58,1,83.21604703892083,26.09268238009961
4,58,2,83.21598191463954,26.09245645289695
5,58,0,83.21792676249447,26.092453601760653
5,58,1,83.21777579256967,26.09234463698011
5,58,2,83.21762186245024,26.09228085922717
5,58,3,83.21755081777975,26.092264918021844
5,58,4,83.21731696240602,26.092145329297907
5,58,5,83.21707422644847,26.09204700580094
5,58,6,83.2170209429456,26.092017772616416
5,58,7,83.21690549535604,26.091977913431187
5,58,8,83.21679004776648,26.091868945123828
5,58,9,83.21672196329058,26.091818449063545
5,58,10,83.21663611764706,26.091728084119286
5,58,11,83.21662427686864,26.09170416290646
5,58,12,83.21646442636002,26.091608489223418
5,58,13,83.21632825740824,26.09148091667126
5,58,14,83.21629569526759,26.091472945774697
6,58,0,83.21541059708095,26.092398032670406
6,58,1,83.21524482618311,26.091919601360313
7,58,0,83.21505537372845,26.091994045378435
7,58,1,83.21524482618311,26.091919601360313
7,58,2,83.21523594559929,26.091874415508318
7,58,3,83.21519154268023,26.091752149931537
7,58,4,83.21516194073419,26.091698992007373
7,58,5,83.21514417956656,26.0916272266055
8,58,0,83.21524482618311,26.091919601360313
8,58,1,83.21536027377267,26.091874403164464
9,58,0,83.21538987571871,26.091863768052818
9,58,1,83.2155882087572,26.091770716850874
9,58,2,83.21568293498453,26.09174146897129
10,58,0,83.21560300973022,26.091613890835006
10,58,1,83.2155290048651,26.09142783516143
10,58,2,83.2154520398054,26.091180644789105
11,58,0,83.2160203971694,26.091613849394925
11,58,1,83.21626905351614,26.09149687080824
12,58,0,83.21512641839894,26.091526222728877
12,58,1,83.2150968164529,26.091356110905732
12,58,2,83.21505537372845,26.091228528948733
13,58,0,83.2176573847855,26.091499391011695
13,58,1,83.2175922605042,26.091382443578542
13,58,2,83.2177254692614,26.09128939884243
14,58,0,83.21629569526759,26.091472945774697
14,58,1,83.21626017293234,26.091459659085718
14,58,2,83.21623353118089,26.0914357393424
14,58,3,83.2161624865104,26.091262973590716
14,58,4,83.21610624281291,26.09116728962113
14,58,5,83.21606480008846,26.09105831396624
15,58,0,83.21713935072977,26.091369198329645
15,58,1,83.21727255948696,26.091265521420897
15,58,2,83.2175212158337,26.09110601414367
16,58,0,83.2158102233525,26.09128161486708
16,58,1,83.21577766121186,26.09121250897787
16,58,2,83.21578062140647,26.091196560425015
16,58,3,83.2157302980982,26.091177959119225
17,58,0,83.21578062140647,26.091196560425015
17,58,1,83.21579246218488,26.091188585119934
17,58,2,83.21590494957984,26.09113807113167
17,58,3,83.2160263175586,26.091068949959592
17,58,4,83.21606480008846,26.09105831396624
18,58,0,83.21579246218488,26.091188585119934
18,58,1,83.2157421388766,26.09103708165621
19,58,0,83.21606480008846,26.09105831396624
19,58,1,83.21624833215391,26.090933367715905
19,58,2,83.21629865546218,26.090928046633262
19,58,3,83.21635193896506,26.09093601547252
19,58,4,83.21654435161433,26.090866887246808
19,58,5,83.2167367642636,26.090763204460032
19,58,6,83.2169469380805,26.090627623391953
19,58,7,83.21693805749669,26.09059041166943
19,58,8,83.21685221185317,26.090412331300936
20,58,0,83.2169469380805,26.090627623391953
20,58,1,83.21712750995135,26.090521283737626
21,58,0,83.21541059708095,26.092408664843042
21,58,1,83.21541059708095,26.092398032670406
22,58,0,83.21536027377267,26.091874403164464
22,58,1,83.21538987571871,26.091863768052818
23,58,0,83.21514417956656,26.0916272266055
23,58,1,83.21512641839894,26.091526222728877
24,58,0,83.2158102233525,26.09128161486708
24,58,1,83.2157421388766,26.09103708165621
0,69,0,83.20307320915322,26.083123453344342
0,69,1,83.20304657528189,26.083057
0,69,2,83.20304657528189,26.08303041866226
0,69,3,83.20303473800575,26.083019786127167
0,69,4,83.20298442958213,26.082873588769612
0,69,5,83.20296963298695,26.082860298100744
1,69,0,83.20307320915322,26.083123453344342
1,69,1,83.20332179195225,26.082974597853013
2,69,0,83.20169416648243,26.08294270024773
2,69,1,83.20181253924386,26.082910802642445
2,69,2,83.2020285695335,26.08281510982659
2,69,3,83.20207295931904,26.082849665565647
2,69,4,83.2021114304665,26.082918777043766
2,69,5,83.20214102365686,26.082918777043766
2,69,6,83.20241032168914,26.082831058629232
3,69,0,83.20169416648243,26.08294270024773
3,69,1,83.20167936988724,26.08286561436829
4,69,0,83.20336322241874,26.082862956234518
4,69,1,83.20331291399513,26.082748656482245
4,69,2,83.20331291399513,26.08273004954583
4,69,3,83.20326556489056,26.08264498926507
5,69,0,83.20296963298695,26.082825742361685
5,69,1,83.20307616847225,26.082767263418663
6,69,0,83.20296963298695,26.082825742361685
6,69,1,83.20278911452576,26.082307406275806
6,69,2,83.20276839929251,26.082179815854666
6,69,3,83.20274176542118,26.082070832369944
6,69,4,83.20272992814503,26.0820548835673
6,69,5,83.20273288746408,26.082004379025598
6,69,6,83.2027180908689,26.081972481420316
6,69,7,83.20251981649348,26.08098897192403
7,69,0,83.20407641830643,26.082753972749792
7,69,1,83.204369390891,26.08266093806771
7,69,2,83.20448776365244,26.082639672997523
7,69,3,83.20468603802786,26.08254398018167
8,69,0,83.20323301238116,26.082663596201485
8,69,1,83.20326556489056,26.08264498926507
9,69,0,83.20371834070308,26.08251739884393
9,69,1,83.20388702188812,26.08243233856317
9,69,2,83.20393141167366,26.0824190478943
10,69,0,83.20244583351757,26.08199108835673
10,69,1,83.2026204333407,26.081927293146162
10,69,2,83.20268257904046,26.08191400247729
11,69,0,83.20214102365686,26.08165616350124
11,69,1,83.20213214569976,26.081645530966142
11,69,2,83.2021114304665,26.081533889347646
11,69,3,83.20212030842362,26.081462119735754
11,69,4,83.20203152885253,26.081246810900083
12,69,0,83.20264706721203,26.081531231213873
12,69,1,83.2027506433783,26.0815285730801
12,69,2,83.20287197545876,26.081499333608587
13,69,0,83.20328923944285,26.081448829066886
13,69,1,83.20326260557152,26.08138769199009
14,69,0,83.20308208711033,26.08140895706028
14,69,1,83.20313239553394,26.081406298926506
14,69,2,83.20326260557152,26.08138769199009
15,69,0,83.20362956113199,26.08140895706028
15,69,1,83.20376273048862,26.081395666391412
15,69,2,83.20385742869777,26.081361110652352
15,69,3,83.20409713353969,26.081299973575558
15,69,4,83.20421254698209,26.081241494632536
15,69,5,83.20435755361486,26.08115111808423
15,69,6,83.2046564448375,26.08101821139554
16,69,0,83.20326260557152,26.08138769199009
16,69,1,83.20337210037586,26.081353136251032
16,69,2,83.20352006632766,26.081334529314617
17,69,0,83.20196642383374,26.08127339223782
17,69,1,83.20203152885253,26.081246810900083
17,69,2,83.20213214569976,26.081204280759703
18,69,0,83.20251981649348,26.08098897192403
18,69,1,83.20251685717444,26.080973023121388
19,69,0,83.20205224408579,26.080983655656482
19,69,1,83.20212326774265,26.08095441618497
19,69,2,83.20219429139951,26.080935809248555
19,69,3,83.20228898960866,26.080938467382328
19,69,4,83.20237480986071,26.080951758051196
19,69,5,83.20245175215565,26.080914544178366
20,69,0,83.20251685717444,26.080973023121388
20,69,1,83.20251389785541,26.080943783649875
20,69,2,83.20249318262215,26.080877330305533
20,69,3,83.20245471147469,26.080656705202312
20,69,4,83.20240440305108,26.08043608009909
21,69,0,83.20195754587664,26.080957074318746
21,69,1,83.20189540017688,26.080927834847234
21,69,2,83.20181549856291,26.0808906209744
21,69,3,83.20173855626797,26.08084809083402
21,69,4,83.20167049193013,26.080837458298927
22,69,0,83.20251685717444,26.08088264657308
22,69,1,83.20287493477781,26.08071252601156
23,69,0,83.20279207384479,26.0806779702725
23,69,1,83.20271513154985,26.080441396366638
24,69,0,83.20294595843467,26.080672654004953
24,69,1,83.20321525646695,26.080592909991744
24,69,2,83.20326852420959,26.08055569611891
24,69,3,83.20333362922838,26.080489242774565
24,69,4,83.20339873424719,26.080467977704377
24,69,5,83.20342832743754,26.08043608009909
25,69,0,83.20245175215565,26.080914544178366
25,69,1,83.20251685717444,26.08088264657308
26,69,0,83.20287493477781,26.08071252601156
26,69,1,83.20294595843467,26.080672654004953
27,69,0,83.20196642383374,26.08127339223782
27,69,1,83.20213214569976,26.081204280759703
28,69,0,83.20307616847225,26.082767263418663
28,69,1,83.20323301238116,26.082663596201485
0,82,0,630.0,2.0
0,82,1,774.0,103.0
1,82,0,305.0,12.0
1,82,1,288.0,54.0
2,82,0,247.0,31.0
2,82,1,288.0,54.0
2,82,2,281.0,73.0
3,82,0,774.0,103.0
3,82,1,763.0,147.0
4,82,0,407.0,188.0
4,82,1,391.0,218.0
4,82,2,371.0,276.0
4,82,3,333.0,365.0
5,82,0,407.0,188.0
5,82,1,493.0,239.0
6,82,0,196.0,282.0
6,82,1,196.0,287.0
6,82,2,204.0,294.0
6,82,3,277.0,332.0
6,82,4,333.0,365.0
7,82,0,893.0,313.0
7,82,1,827.0,469.0
8,82,0,333.0,365.0
8,82,1,401.0,410.0
8,82,2,488.0,475.0
9,82,0,738.0,429.0
9,82,1,875.0,527.0
10,82,0,570.0,593.0
10,82,1,565.0,616.0
10,82,2,542.0,670.0
10,82,3,540.0,678.0
10,82,4,533.0,685.0
11,82,0,527.0,702.0
11,82,1,601.0,759.0
11,82,2,646.0,803.0
11,82,3,669.0,831.0
12,82,0,678.0,853.0
12,82,1,726.0,894.0
12,82,2,725.0,908.0
13,82,0,398.0,875.0
13,82,1,586.0,1020.0
14,82,0,660.0,876.0
14,82,1,619.0,964.0
15,82,0,533.0,685.0
15,82,1,527.0,702.0
16,82,0,669.0,831.0
16,82,1,678.0,853.0
17,82,0,305.0,12.0
17,82,1,281.0,73.0
0,115,0,647.0,128.0
0,115,1,689.0,170.0
0,115,2,742.0,189.0
1,115,0,843.0,211.0
1,115,1,884.0,215.0
1,115,2,950.0,227.0
2,115,0,598.0,664.0
2,115,1,573.0,667.0
3,115,0,598.0,664.0
3,115,1,618.0,676.0
4,115,0,634.0,674.0
4,115,1,618.0,676.0
4,115,2,620.0,691.0
5,115,0,935.0,708.0
5,115,1,901.0,812.0
6,115,0,891.0,840.0
